"Cust_ID","Recency","Frequency","monetary","RScore","FM_score"
18127,20,0.0261,242.0,4,2.0
18129,244,1.0,90.0,1,3.0
18130,16,0.0698,976.0,4,4.0
18133,213,1.0,1350.0,1,4.0
18135,30,0.0309,663.0,4,3.0
18136,64,0.0117,727.0,3,2.0
18138,296,1.0,130.0,1,3.0
18139,18,3.0,7896.0,4,5.0
18142,158,0.0339,848.0,2,4.0
18143,117,0.0769,1014.0,2,4.0
18144,8,0.0327,2363.0,5,4.0
18145,13,0.0133,2590.0,5,3.0
18146,141,0.0247,216.0,2,2.0
18147,46,0.0313,152.0,3,2.0
18149,51,0.0134,658.0,3,2.0
18150,33,0.0176,530.0,4,3.0
18151,135,0.0128,641.0,2,2.0
18154,4,0.0488,394.0,5,3.0
18155,76,0.0138,332.0,2,2.0
18156,13,0.0056,672.0,5,2.0
18158,10,0.025,496.0,5,3.0
18159,302,1.0,294.0,1,3.0
18160,58,0.0139,605.0,3,2.0
18161,16,0.0164,1379.0,4,3.0
18164,38,1.0,349.0,3,3.0
18165,178,1.0,274.0,2,3.0
18167,24,0.0361,1206.0,4,4.0
18168,177,0.0305,908.0,2,3.0
18169,61,1.0,157.0,3,3.0
18170,34,0.0162,830.0,3,3.0
18171,59,0.0181,1103.0,3,3.0
18172,15,0.0688,7256.0,4,4.0
18173,87,0.0212,2244.0,2,4.0
18174,8,1.0,100.0,5,3.0
18176,359,1.0,451.0,1,4.0
18177,32,0.0267,1408.0,4,3.0
18178,129,0.0169,1620.0,2,3.0
18179,10,0.0183,1538.0,5,3.0
18180,5,0.0432,1561.0,5,4.0
18181,25,1.0,347.0,4,3.0
18183,228,0.0417,559.0,1,3.0
18184,16,1.0,60.0,4,3.0
18185,250,1.0,247.0,1,3.0
18188,16,0.0109,1960.0,4,3.0
18189,78,0.0105,1029.0,2,3.0
18190,193,0.0144,212.0,1,2.0
18191,262,1.0,224.0,1,3.0
18192,72,1.0,934.0,3,4.0
18193,166,1.0,197.0,2,3.0
18194,83,1.0,936.0,2,4.0
18196,96,0.0102,623.0,2,2.0
18198,5,0.0511,5451.0,5,4.0
18200,107,1.0,156.0,2,3.0
18202,200,0.0265,1069.0,1,3.0
18203,158,1.0,142.0,2,3.0
18204,72,0.0246,1715.0,3,3.0
18205,37,0.0513,447.0,3,3.0
18209,29,1.0,130.0,4,3.0
18210,2,0.0225,2170.0,5,4.0
18211,26,0.0197,605.0,4,3.0
18212,327,1.0,221.0,1,3.0
18213,237,1.0,178.0,1,3.0
18215,90,1.0,300.0,2,3.0
18216,32,1.0,357.0,4,3.0
18217,30,0.0476,683.0,4,3.0
18218,212,0.0282,538.0,1,3.0
18219,3,0.0272,1742.0,5,3.0
18220,227,1.0,288.0,1,3.0
18221,23,0.0263,861.0,4,3.0
18222,93,1.0,371.0,2,3.0
18223,5,0.0394,6328.0,5,4.0
18224,264,1.0,158.0,1,3.0
18225,4,0.0331,5153.0,5,4.0
18226,45,0.0374,5086.0,3,4.0
18227,218,1.0,28.0,1,3.0
18228,57,0.0833,790.0,3,3.0
18229,12,0.0551,5856.0,5,4.0
18230,10,0.0238,2864.0,5,4.0
18231,193,0.0515,1721.0,1,4.0
18232,82,0.0342,503.0,2,3.0
18235,72,0.0204,1588.0,3,3.0
18236,30,0.0283,855.0,4,3.0
18237,3,0.0376,854.0,5,4.0
18239,219,0.0323,1409.0,1,4.0
18240,47,1.0,432.0,3,4.0
18241,10,0.0813,1959.0,5,4.0
18242,73,0.0282,2262.0,2,4.0
18245,8,0.0201,2184.0,5,4.0
18246,24,0.0095,450.0,4,2.0
18248,123,0.0308,664.0,2,3.0
18249,18,1.0,86.0,4,3.0
18250,311,1.0,302.0,1,3.0
18251,88,1.0,1632.0,2,4.0
18252,51,0.0164,399.0,3,2.0
18255,90,1.0,104.0,2,3.0
18257,40,0.031,2177.0,3,4.0
18259,25,0.0087,2322.0,4,3.0
18260,173,0.0321,2445.0,2,4.0
18261,44,0.0377,319.0,3,3.0
18262,141,1.0,162.0,2,3.0
18263,26,0.0132,948.0,4,3.0
18265,73,0.023,670.0,2,3.0
18269,367,1.0,176.0,1,3.0
18270,39,0.0087,246.0,3,2.0
18272,3,0.0245,2840.0,5,4.0
18274,31,1.0,155.0,4,3.0
18276,44,1.0,328.0,3,3.0
18277,59,1.0,112.0,3,3.0
18278,74,1.0,178.0,2,3.0
18280,278,1.0,167.0,1,3.0
18281,181,1.0,38.0,1,3.0
18282,8,0.0167,113.0,5,1.0
18283,4,0.0478,2144.0,5,4.0
18287,43,0.0188,1516.0,3,3.0
