Cust_ID,Recency,Frequency,monetary,RScore,FM_score,rfm_segment
17398,115,0.0211,478,2,3,Customers Needing Attention
17400,127,0.0219,1692,2,3,Customers Needing Attention
17402,5,0.0328,1816,5,4,Champions
17403,37,1,271,3,3,Potential Loyalists
17404,5,0.0364,31216,5,4,Champions
17405,2,0.02,652,5,3,Loyal Customers
17406,334,0.0588,1338,1,4,Cant Lose Them
17409,185,0.0308,396,1,3,At Risk
17410,17,0.025,1160,4,3,Potential Loyalists
17411,13,0.012,728,5,2,Potential Loyalists
17412,3,0.0189,1218,5,3,Loyal Customers
17414,44,0.0141,620,3,2,Customers Needing Attention
17415,80,1,100,2,3,Customers Needing Attention
17416,30,0.0277,6136,4,4,Loyal Customers
17418,43,0.0071,418,3,2,Customers Needing Attention
17419,12,0.0336,3563,5,4,Champions
17420,51,0.0093,494,3,2,Customers Needing Attention
17422,17,0.0214,1666,4,3,Potential Loyalists
17423,47,0.0116,779,3,2,Customers Needing Attention
17425,20,0.0476,793,4,3,Potential Loyalists
17426,9,0.0218,4264,5,4,Champions
17427,72,1,94,3,3,Potential Loyalists
17428,1,0.0759,15472,5,4,Champions
17429,129,0.033,348,2,3,Customers Needing Attention
17430,33,0.006,276,4,2,Potential Loyalists
17431,314,1,412,1,4,Cant Lose Them
17432,19,0.1,370,4,3,Potential Loyalists
17433,89,1,287,2,3,Customers Needing Attention
17434,3,0.0833,2020,5,4,Champions
17436,2,0.0088,246,5,2,Potential Loyalists
17438,254,1,341,1,3,At Risk
17440,157,0.0326,228,2,3,Customers Needing Attention
17442,37,0.0235,2019,3,4,Loyal Customers
17443,220,1,504,1,4,Cant Lose Them
17444,152,0.0909,1921,2,4,At Risk
17446,177,0.0148,210,2,2,Customers Needing Attention
17447,41,0.0625,515,3,3,Potential Loyalists
17449,3,0.0196,2210,5,4,Champions
17450,9,0.1278,182899,5,5,Champions
17451,2,0.0571,1630,5,4,Champions
17453,18,0.0417,533,4,3,Potential Loyalists
17454,193,0.0238,489,1,3,At Risk
17455,204,1,126,1,3,At Risk
17456,366,1,224,1,3,At Risk
17457,127,0.0234,1830,2,4,At Risk
17458,16,1,308,4,3,Potential Loyalists
17459,44,0.1111,527,3,4,Loyal Customers
17460,95,0.0179,552,2,3,Customers Needing Attention
17461,23,0.375,604,4,4,Loyal Customers
17462,61,0.0089,640,3,2,Customers Needing Attention
17463,17,0.0168,1565,4,3,Potential Loyalists
17464,159,1,258,2,3,Customers Needing Attention
17466,11,0.029,545,5,3,Loyal Customers
17468,11,0.4,116,5,3,Loyal Customers
17469,17,0.0265,1839,4,4,Loyal Customers
17470,45,0.0154,872,3,3,Potential Loyalists
17472,192,0.0275,663,1,3,At Risk
17475,80,1,151,2,3,Customers Needing Attention
17480,78,1,488,2,4,At Risk
17481,4,0.044,1053,5,4,Champions
17483,66,0.0252,418,3,3,Potential Loyalists
17486,262,1,375,1,3,At Risk
17489,59,0.0129,320,3,2,Customers Needing Attention
17490,1,0.0395,1675,5,4,Champions
17491,2,0.0272,3228,5,4,Champions
17492,249,1,362,1,3,At Risk
17495,8,0.0625,450,5,3,Loyal Customers
17496,359,1,262,1,3,At Risk
17498,76,1,198,2,3,Customers Needing Attention
17499,290,1,440,1,4,Cant Lose Them
17500,30,1,32,4,3,Potential Loyalists
17501,221,2,284,1,4,Cant Lose Them
17502,10,0.1905,678,5,4,Champions
17503,3,0.0541,429,5,3,Loyal Customers
17504,207,0.0769,2554,1,4,Cant Lose Them
17505,162,0.0444,982,2,4,At Risk
17506,76,1,268,2,3,Customers Needing Attention
17507,262,0.0408,599,1,3,At Risk
17508,281,1,387,1,3,At Risk
17509,58,1.1429,6016,3,5,Loyal Customers
17510,25,1,262,4,3,Potential Loyalists
17511,3,0.0833,86624,5,4,Champions
17512,29,0.0365,3628,4,4,Loyal Customers
17513,73,1,482,2,4,At Risk
17514,129,1,188,2,3,Customers Needing Attention
17515,32,0.0139,395,4,2,Potential Loyalists
17516,16,0.0185,633,4,3,Potential Loyalists
17517,309,1,136,1,3,At Risk
17519,18,0.017,1950,4,3,Potential Loyalists
17520,54,1,398,3,3,Potential Loyalists
17521,30,0.0175,689,4,2,Potential Loyalists
17522,2,0.0229,911,5,3,Loyal Customers
17523,12,0.4444,420,5,4,Champions
17524,362,1,151,1,3,At Risk
17525,360,1,428,1,4,Cant Lose Them
17526,5,0.011,518,5,2,Potential Loyalists
17527,54,0.0241,695,3,3,Potential Loyalists
17528,2,0.1127,2718,5,5,Champions
17530,2,0.0274,2152,5,4,Champions
17531,191,1,274,1,3,At Risk
17534,54,1,218,3,3,Potential Loyalists
17535,281,1,172,1,3,At Risk
17537,30,0.0073,787,4,2,Potential Loyalists
17538,26,1,98,4,3,Potential Loyalists
17540,25,0.0068,523,4,2,Potential Loyalists
17542,270,1,139,1,3,At Risk
17545,44,3,423,3,4,Loyal Customers
17548,234,1,108,1,3,At Risk
17549,24,0.069,108,4,2,Potential Loyalists
17550,198,0.0638,204,1,2,Hibernating
17551,360,1,10328,1,5,Cant Lose Them
17552,61,0.0128,857,3,3,Potential Loyalists
17553,130,1,1240,2,4,At Risk
17554,2,0.0338,1389,5,4,Champions
17555,20,0.0063,438,4,2,Potential Loyalists
17556,206,1,117,1,3,At Risk
17557,15,0.0441,504,4,3,Potential Loyalists
17560,95,0.0184,838,2,3,Customers Needing Attention
17561,20,1,125,4,3,Potential Loyalists
17562,15,0.0438,1024,4,4,Loyal Customers
17564,25,0.0526,456,4,3,Potential Loyalists
17566,9,0.1111,800,5,4,Champions
17567,8,0.0219,3927,5,4,Champions
17569,333,1,244,1,3,At Risk
17571,51,0.0161,1189,3,3,Potential Loyalists
17572,72,0.0132,171,3,1,Promising
17573,30,0.0462,377,4,3,Potential Loyalists
17574,243,1,148,1,3,At Risk
17576,9,0.0531,2869,5,4,Champions
17578,219,1,144,1,3,At Risk
17579,5,0.017,421,5,2,Potential Loyalists
17580,253,0.028,218,1,2,Hibernating
17581,1,0.0643,10322,5,4,Champions
17582,237,1,148,1,3,At Risk
17584,8,0.0165,1070,5,3,Loyal Customers
17585,110,0.0174,821,2,2,Customers Needing Attention
17588,101,0.0226,1122,2,3,Customers Needing Attention
17589,61,0.0221,2225,3,4,Loyal Customers
17590,3,0.0769,1334,5,4,Champions
17591,74,0.0237,1795,2,3,Customers Needing Attention
17593,4,0.0143,3325,5,3,Loyal Customers
17594,86,0.0118,1058,2,3,Customers Needing Attention
17595,13,0.0769,362,5,3,Loyal Customers
17596,24,0.0202,1956,4,4,Loyal Customers
17597,214,1,1632,1,4,Cant Lose Them
17600,18,1,114,4,3,Potential Loyalists
17601,240,1,101,1,3,At Risk
17602,3,0.0186,4498,5,4,Champions
17603,79,1,148,2,3,Customers Needing Attention
17604,218,0.0208,272,1,2,Hibernating
17608,34,2,150,3,3,Potential Loyalists
17609,41,0.0174,963,3,3,Potential Loyalists
17611,8,0.0423,3556,5,4,Champions
17612,54,0.0245,1872,3,4,Loyal Customers
17613,23,0.0493,14225,4,4,Loyal Customers
17614,58,1,324,3,3,Potential Loyalists
17615,131,0.0323,303,2,3,Customers Needing Attention
17616,174,0.0154,672,2,2,Customers Needing Attention
17618,6,0.0084,725,5,2,Potential Loyalists
17619,313,1,222,1,3,At Risk
17620,60,1,56,3,3,Potential Loyalists
17621,22,0.009,1490,4,3,Potential Loyalists
17623,33,1,509,4,4,Loyal Customers
17624,15,0.0098,691,4,2,Potential Loyalists
17625,19,0.0167,1882,4,3,Potential Loyalists
17628,82,1,107,2,3,Customers Needing Attention
17629,6,0.0225,1634,5,3,Loyal Customers
17630,170,0.0313,300,2,3,Customers Needing Attention
17631,2,0.0129,420,5,2,Potential Loyalists
17633,32,0.0444,1297,4,4,Loyal Customers
17634,37,0.0298,1947,3,4,Loyal Customers
17636,20,1,279,4,3,Potential Loyalists
17637,32,0.0235,484,4,3,Potential Loyalists
17639,277,1,43,1,3,At Risk
17640,87,1,606,2,4,At Risk
17642,120,0.0345,676,2,3,Customers Needing Attention
17643,374,1,104,1,3,At Risk
17644,2,0.0423,2761,5,4,Champions
17646,220,0.0204,872,1,3,At Risk
17647,66,1,83,3,3,Potential Loyalists
17648,61,0.0211,1450,3,3,Potential Loyalists
17649,139,1,822,2,4,At Risk
17650,22,1,183,4,3,Potential Loyalists
17651,12,0.0599,3916,5,4,Champions
17652,26,0.0467,4587,4,4,Loyal Customers
17653,37,0.0471,866,3,4,Loyal Customers
17654,278,1,82,1,3,At Risk
17655,11,0.0196,2039,5,4,Champions
17656,74,0.0893,1279,2,4,At Risk
17658,26,0.0107,394,4,2,Potential Loyalists
17659,18,0.0337,2572,4,4,Loyal Customers
17660,142,1,169,2,3,Customers Needing Attention
17663,26,0.0266,1633,4,3,Potential Loyalists
17664,19,0.0103,576,4,2,Potential Loyalists
17666,4,0.0317,768,5,3,Loyal Customers
17667,67,0.0215,1731,3,3,Potential Loyalists
17668,2,0.0526,139,5,2,Potential Loyalists
17669,43,0.0337,3664,3,4,Loyal Customers
17670,228,1,206,1,3,At Risk
17671,16,0.0114,1323,4,3,Potential Loyalists
17672,51,0.0077,2694,3,3,Potential Loyalists
17673,2,0.0188,1543,5,3,Loyal Customers
17674,75,0.0068,472,2,2,Customers Needing Attention
17675,2,0.0845,18817,5,4,Champions
17676,5,0.0165,1438,5,3,Loyal Customers
17677,2,0.0734,15996,5,4,Champions
17678,264,1,245,1,3,At Risk
17679,53,0.0588,1392,3,4,Loyal Customers
17680,24,1,190,4,3,Potential Loyalists
17682,11,0.0167,2684,5,3,Loyal Customers
17684,44,1,231,3,3,Potential Loyalists
17685,17,0.0196,3016,4,4,Loyal Customers
17686,8,0.0236,4436,5,4,Champions
17690,31,0.0436,3453,4,4,Loyal Customers
17691,359,0.1818,272,1,3,At Risk
17692,128,0.0172,630,2,2,Customers Needing Attention
17693,138,1,123,2,3,Customers Needing Attention
17694,142,1,296,2,3,Customers Needing Attention
17695,132,0.0488,672,2,3,Customers Needing Attention
17696,39,0.0245,1819,3,3,Potential Loyalists
17697,237,1,264,1,3,At Risk
17698,261,1,150,1,3,At Risk
17700,17,0.015,2523,4,3,Potential Loyalists
17701,253,1,335,1,3,At Risk
17702,31,0.0226,1836,4,4,Loyal Customers
17703,36,0.0288,792,3,3,Potential Loyalists
17704,169,0.0278,848,2,3,Customers Needing Attention
17705,4,0.0301,1588,5,3,Loyal Customers
17706,5,0.0468,8025,5,4,Champions
17707,186,0.0132,168,1,1,Lost
17708,188,0.0145,275,1,2,Hibernating
17709,170,1,74,2,3,Customers Needing Attention
17711,11,0.0071,380,5,2,Potential Loyalists
17712,45,1,399,3,3,Potential Loyalists
17714,321,1,128,1,3,At Risk
17715,201,1,384,1,3,At Risk
17716,23,0.0447,5595,4,4,Loyal Customers
17718,233,1,105,1,3,At Risk
17719,38,0.0685,4106,3,4,Loyal Customers
17720,27,0.0117,1012,4,3,Potential Loyalists
17722,97,0.0148,1952,2,3,Customers Needing Attention
17723,128,0.0682,3166,2,4,At Risk
17724,72,0.0441,908,3,4,Loyal Customers
17725,17,0.0437,12959,4,4,Loyal Customers
17727,16,1,919,4,4,Loyal Customers
17728,4,0.0357,2580,5,4,Champions
17730,4,0.0401,4682,5,4,Champions
17731,80,0.0381,884,2,4,At Risk
17732,373,1,262,1,3,At Risk
17733,39,0.0089,470,3,2,Customers Needing Attention
17734,54,0.0166,653,3,2,Customers Needing Attention
17735,3,0.0519,13220,5,4,Champions
17736,10,0.019,222,5,2,Potential Loyalists
17737,10,0.04,168,5,2,Potential Loyalists
17738,20,0.0152,1446,4,3,Potential Loyalists
17739,12,0.02,2751,5,4,Champions
17742,114,0.0091,224,2,2,Customers Needing Attention
17744,4,0.0169,1550,5,3,Loyal Customers
17746,241,1,76,1,3,At Risk
17747,113,1,72,2,3,Customers Needing Attention
17749,179,0.0253,557,1,3,At Risk
17750,6,0.0563,513,5,3,Loyal Customers
17752,360,1,0,1,3,At Risk
17754,1,0.0192,1515,5,3,Loyal Customers
17757,2,0.0806,4967,5,4,Champions
17758,20,0.0345,3026,4,4,Loyal Customers
17759,18,0.0196,707,4,3,Potential Loyalists
17760,22,0.0057,241,4,2,Potential Loyalists
17761,33,1,384,4,3,Potential Loyalists
17763,264,1,12,1,3,At Risk
17764,51,0.0123,734,3,2,Customers Needing Attention
17765,159,0.0303,306,2,2,Customers Needing Attention
17767,16,1,270,4,3,Potential Loyalists
17768,9,0.0189,1928,5,4,Champions
17769,13,0.0324,3780,5,4,Champions
17770,199,0.0588,794,1,3,At Risk
17771,57,0.0075,166,3,1,Promising
17772,11,2,144,5,3,Loyal Customers
17774,97,0.019,1008,2,3,Customers Needing Attention
17775,255,1,72,1,3,At Risk
17777,25,0.039,611,4,3,Potential Loyalists
17779,22,0.0244,597,4,3,Potential Loyalists
17781,160,1,87,2,3,Customers Needing Attention
17783,73,0.0114,165,2,1,About to Sleep
17785,54,1,120,3,3,Potential Loyalists
17786,86,0.0086,239,2,2,Customers Needing Attention
17787,153,0.0182,1727,2,3,Customers Needing Attention
17788,74,0.0351,1172,2,4,At Risk
17789,282,1,201,1,3,At Risk
17790,27,0.0413,1828,4,4,Loyal Customers
17791,30,1,109,4,3,Potential Loyalists
17793,26,1,189,4,3,Potential Loyalists
17795,180,0.0233,314,1,2,Hibernating
17796,41,0.0121,541,3,2,Customers Needing Attention
17797,23,0.0186,623,4,3,Potential Loyalists
17799,23,0.0294,2480,4,4,Loyal Customers
17800,38,0.0302,1155,3,3,Potential Loyalists
17802,83,0.0103,1205,2,3,Customers Needing Attention
17805,74,1,588,2,4,At Risk
17806,12,1,438,5,4,Champions
17809,17,0.0335,5150,4,4,Loyal Customers
17811,5,0.1182,7205,5,5,Champions
17812,13,0.0112,587,5,2,Potential Loyalists
17813,15,0.0862,1287,4,4,Loyal Customers
17816,37,0.0121,39,3,1,Promising
17817,5,0.0073,114,5,1,Recent Customers
17819,72,0.0199,2063,3,4,Loyal Customers
17824,52,1,216,3,3,Potential Loyalists
17827,6,0.0139,1787,5,3,Loyal Customers
17828,23,0.0245,856,4,3,Potential Loyalists
17829,299,1,894,1,4,Cant Lose Them
17830,2,0.0104,344,5,2,Potential Loyalists
17831,34,1,36,3,3,Potential Loyalists
17832,50,1,101,3,3,Potential Loyalists
17835,3,0.1364,301,5,3,Loyal Customers
17836,48,1,110,3,3,Potential Loyalists
17837,43,0.0656,1199,3,4,Loyal Customers
17838,27,0.0144,2193,4,3,Potential Loyalists
17839,43,1,303,3,3,Potential Loyalists
17841,2,0.3324,34376,5,5,Champions
17843,304,1,164,1,3,At Risk
17844,107,1,52,2,3,Customers Needing Attention
17848,129,0.0303,512,2,3,Customers Needing Attention
17849,219,0.0345,226,1,3,At Risk
17850,373,17,4792,1,5,Cant Lose Them
17852,12,2,111,5,3,Loyal Customers
17854,186,0.0465,123,1,2,Hibernating
17855,373,1,162,1,3,At Risk
17856,2,0.0142,1314,5,3,Loyal Customers
17857,5,0.0635,23100,5,4,Champions
17858,6,0.0301,4315,5,4,Champions
17859,305,1,146,1,3,At Risk
17860,369,1,249,1,3,At Risk
17861,4,0.0252,1391,5,3,Loyal Customers
17862,324,1,264,1,3,At Risk
17863,60,0.0193,2820,3,4,Loyal Customers
17864,13,0.0114,386,5,2,Potential Loyalists
17865,31,0.0567,8274,4,4,Loyal Customers
17866,143,1,310,2,3,Customers Needing Attention
17867,31,0.023,1130,4,3,Potential Loyalists
17869,108,0.0191,287,2,2,Customers Needing Attention
17870,3,0.0329,1557,5,4,Champions
17871,205,1,140,1,3,At Risk
17873,81,0.017,1629,2,3,Customers Needing Attention
17874,186,0.0845,568,1,3,At Risk
17877,171,1,158,2,3,Customers Needing Attention
17878,44,1,290,3,3,Potential Loyalists
17879,174,1,163,2,3,Customers Needing Attention
17880,365,1,434,1,4,Cant Lose Them
17881,305,1,137,1,3,At Risk
17883,4,0.0164,483,5,2,Potential Loyalists
17884,4,0.0108,585,5,2,Potential Loyalists
17885,13,1,160,5,3,Loyal Customers
17886,32,0.0137,789,4,2,Potential Loyalists
17887,130,1,64,2,3,Customers Needing Attention
17888,22,0.0237,351,4,2,Potential Loyalists
17889,213,0.018,190,1,2,Hibernating
17890,323,0.05,498,1,3,At Risk
17891,163,1,90,2,3,Customers Needing Attention
17892,57,0.03,231,3,2,Customers Needing Attention
17893,226,1,30,1,3,At Risk
17894,72,0.027,914,3,3,Potential Loyalists
17895,45,1,66,3,3,Potential Loyalists
17896,24,1,288,4,3,Potential Loyalists
17897,173,0.0149,433,2,2,Customers Needing Attention
17898,86,0.0163,111,2,1,About to Sleep
17899,160,1,86,2,3,Customers Needing Attention
17900,191,2,72,1,3,At Risk
17901,30,1,46,4,3,Potential Loyalists
17904,22,1,121,4,3,Potential Loyalists
17905,72,0.0132,718,3,2,Customers Needing Attention
17906,248,1,58,1,3,At Risk
17908,374,1,227,1,3,At Risk
17911,10,1,335,5,3,Loyal Customers
17912,311,0.0909,185,1,2,Hibernating
17913,59,0.0067,391,3,2,Customers Needing Attention
17914,4,1,176,5,3,Loyal Customers
17917,46,0.0094,329,3,2,Customers Needing Attention
17919,89,1,1044,2,4,At Risk
17920,5,0.0459,3549,5,4,Champions
17921,65,0.0197,778,3,3,Potential Loyalists
17923,283,1,200,1,3,At Risk
17924,12,0.0193,3048,5,4,Champions
17925,373,1,216,1,3,At Risk
17926,134,0.0282,397,2,2,Customers Needing Attention
17928,46,0.0099,151,3,1,Promising
17929,309,1,180,1,3,At Risk
17930,36,0.0244,1416,3,3,Potential Loyalists
17931,135,0.0164,315,2,2,Customers Needing Attention
17932,30,0.0164,1298,4,3,Potential Loyalists
17934,52,0.25,590,3,4,Loyal Customers
17935,139,0.5,135,2,3,Customers Needing Attention
17936,6,1,349,5,3,Loyal Customers
17937,9,0.0197,2676,5,4,Champions
17939,160,1,102,2,3,Customers Needing Attention
17940,50,0.0354,0,3,2,Customers Needing Attention
17941,131,1,252,2,3,Customers Needing Attention
17942,8,1,74,5,3,Loyal Customers
17946,234,0.0741,80,1,2,Hibernating
17947,38,1,156,3,3,Potential Loyalists
17948,148,1,288,2,3,Customers Needing Attention
17949,2,0.1128,50619,5,5,Champions
17950,73,0.0102,295,2,2,Customers Needing Attention
17951,40,0.009,942,3,3,Potential Loyalists
17954,6,0.03,12100,5,4,Champions
17955,199,0.1818,562,1,4,Cant Lose Them
17957,67,1,43,3,3,Potential Loyalists
17958,117,1,124,2,3,Customers Needing Attention
17960,172,1,72,2,3,Customers Needing Attention
17961,22,0.108,936,4,4,Loyal Customers
17962,143,1,72,2,3,Customers Needing Attention
17964,32,0.0058,313,4,2,Potential Loyalists
17965,38,0.042,2085,3,4,Loyal Customers
17966,38,0.0222,124,3,2,Customers Needing Attention
17967,372,1,93,1,3,At Risk
17968,374,1,282,1,3,At Risk
17969,167,0.0102,130,2,1,About to Sleep
17970,212,1,494,1,4,Cant Lose Them
17972,242,1,96,1,3,At Risk
17973,52,1,330,3,3,Potential Loyalists
17974,25,0.0153,674,4,2,Potential Loyalists
17975,16,0.0369,4118,4,4,Loyal Customers
17976,373,1,314,1,3,At Risk
17977,30,1,115,4,3,Potential Loyalists
17978,366,1,150,1,3,At Risk
17979,36,0.0178,706,3,3,Potential Loyalists
17980,166,0.0154,839,2,3,Customers Needing Attention
17984,146,1,123,2,3,Customers Needing Attention
17985,23,1,559,4,4,Loyal Customers
17986,57,1,20,3,3,Potential Loyalists
17987,186,1,184,1,3,At Risk
17988,12,0.0222,110,5,2,Potential Loyalists
17990,237,0.0238,578,1,3,At Risk
17991,226,1,69,1,3,At Risk
17994,122,0.0235,597,2,3,Customers Needing Attention
17995,282,1,24,1,3,At Risk
17997,75,0.0879,1461,2,4,At Risk
17999,38,0.0061,318,3,2,Customers Needing Attention
18001,13,0.0267,260,5,2,Potential Loyalists
18004,363,1,147,1,3,At Risk
18005,4,0.0444,181,5,2,Potential Loyalists
18006,24,1,398,4,3,Potential Loyalists
18008,71,0.0361,1751,3,4,Loyal Customers
18009,236,1,175,1,3,At Risk
18010,257,1,123,1,3,At Risk
18011,374,1,93,1,3,At Risk
18013,156,2,136,2,3,Customers Needing Attention
18014,29,1,175,4,3,Potential Loyalists
18015,5,1,93,5,3,Loyal Customers
18016,33,0.015,1073,4,3,Potential Loyalists
18017,82,0.013,600,2,2,Customers Needing Attention
18018,109,0.0217,70,2,2,Customers Needing Attention
18019,52,1,29,3,3,Potential Loyalists
18022,36,1,544,3,4,Loyal Customers
18024,153,2,326,2,4,At Risk
18027,99,1,97,2,3,Customers Needing Attention
18030,5,0.0513,130,5,2,Potential Loyalists
18032,335,1,72,1,3,At Risk
18033,66,1,84,3,3,Potential Loyalists
18034,22,2,380,4,4,Loyal Customers
18035,36,0.3333,612,3,4,Loyal Customers
18036,33,0.014,441,4,2,Potential Loyalists
18037,155,0.0287,42,2,2,Customers Needing Attention
18040,20,0.0088,346,4,2,Potential Loyalists
18041,12,0.058,3771,5,4,Champions
18042,54,1,99,3,3,Potential Loyalists
18043,25,0.0087,452,4,2,Potential Loyalists
18044,5,0.028,1358,5,3,Loyal Customers
18045,46,1,152,3,3,Potential Loyalists
18048,204,2,171,1,3,At Risk
18050,360,1,76,1,3,At Risk
18053,71,1,268,3,3,Potential Loyalists
18055,8,0.0275,15933,5,4,Champions
18056,289,1,300,1,3,At Risk
18058,10,1,192,5,3,Loyal Customers
18059,24,0.0667,272,4,3,Potential Loyalists
18061,22,0.0289,2165,4,4,Loyal Customers
18062,174,0.0182,728,2,3,Customers Needing Attention
18064,134,0.0194,936,2,3,Customers Needing Attention
18065,6,0.0389,2288,5,4,Champions
18066,76,1,328,2,3,Customers Needing Attention
18067,41,1,334,3,3,Potential Loyalists
18069,27,0.0166,11845,4,3,Potential Loyalists
18071,258,0.0183,386,1,2,Hibernating
18072,186,1,192,1,3,At Risk
18073,115,0.1429,3732,2,5,At Risk
18074,374,1,398,1,3,At Risk
18075,24,0.0296,2206,4,4,Loyal Customers
18077,9,0.0306,2608,5,4,Champions
18078,218,0.0465,365,1,3,At Risk
18079,46,0.0206,1550,3,3,Potential Loyalists
18080,19,0.0089,1302,4,3,Potential Loyalists
18081,37,0.0306,262,3,3,Potential Loyalists
18082,26,1,518,4,4,Loyal Customers
18084,17,1,0,4,3,Potential Loyalists
18085,331,0.0455,720,1,3,At Risk
18086,275,1,104,1,3,At Risk
18087,291,1,3906,1,5,Cant Lose Them
18088,62,1,137,3,3,Potential Loyalists
18092,3,0.0302,8622,5,4,Champions
18093,94,0.019,2224,2,4,At Risk
18094,82,0.0332,3330,2,4,At Risk
18095,313,0.0952,524,1,3,At Risk
18096,12,0.0566,735,5,3,Loyal Customers
18097,8,0.0172,2318,5,3,Loyal Customers
18099,128,1,155,2,3,Customers Needing Attention
18101,12,0.015,162,5,1,Recent Customers
18102,1,0.1549,225792,5,5,Champions
18104,38,1,756,3,4,Loyal Customers
18105,38,1,107,3,3,Potential Loyalists
18106,330,1,389,1,3,At Risk
18108,255,1,240,1,3,At Risk
18109,2,0.0705,4444,5,4,Champions
18110,20,1,224,4,3,Potential Loyalists
18112,13,0.0129,223,5,2,Potential Loyalists
18113,369,1,72,1,3,At Risk
18114,291,1,168,1,3,At Risk
18116,68,0.0268,1204,3,3,Potential Loyalists
18117,26,1,195,4,3,Potential Loyalists
18118,11,0.0722,4960,5,4,Champions
18119,368,1,139,1,3,At Risk
18120,215,1,96,1,3,At Risk
18121,150,0.3333,697,2,4,At Risk
18122,9,0.042,1600,5,4,Champions
18123,25,0.25,548,4,4,Loyal Customers
18125,30,0.0139,1045,4,3,Potential Loyalists
18126,61,1,208,3,3,Potential Loyalists
18127,20,0.0261,242,4,2,Potential Loyalists
18129,244,1,90,1,3,At Risk
18130,16,0.0698,976,4,4,Loyal Customers
18133,213,1,1350,1,4,Cant Lose Them
18135,30,0.0309,663,4,3,Potential Loyalists
18136,64,0.0117,727,3,2,Customers Needing Attention
18138,296,1,130,1,3,At Risk
18139,18,3,7896,4,5,Champions
18142,158,0.0339,848,2,4,At Risk
18143,117,0.0769,1014,2,4,At Risk
18144,8,0.0327,2363,5,4,Champions
18145,13,0.0133,2590,5,3,Loyal Customers
18146,141,0.0247,216,2,2,Customers Needing Attention
18147,46,0.0313,152,3,2,Customers Needing Attention
18149,51,0.0134,658,3,2,Customers Needing Attention
18150,33,0.0176,530,4,3,Potential Loyalists
18151,135,0.0128,641,2,2,Customers Needing Attention
18154,4,0.0488,394,5,3,Loyal Customers
18155,76,0.0138,332,2,2,Customers Needing Attention
18156,13,0.0056,672,5,2,Potential Loyalists
18158,10,0.025,496,5,3,Loyal Customers
18159,302,1,294,1,3,At Risk
18160,58,0.0139,605,3,2,Customers Needing Attention
18161,16,0.0164,1379,4,3,Potential Loyalists
18164,38,1,349,3,3,Potential Loyalists
18165,178,1,274,2,3,Customers Needing Attention
18167,24,0.0361,1206,4,4,Loyal Customers
18168,177,0.0305,908,2,3,Customers Needing Attention
18169,61,1,157,3,3,Potential Loyalists
18170,34,0.0162,830,3,3,Potential Loyalists
18171,59,0.0181,1103,3,3,Potential Loyalists
18172,15,0.0688,7256,4,4,Loyal Customers
18173,87,0.0212,2244,2,4,At Risk
18174,8,1,100,5,3,Loyal Customers
18176,359,1,451,1,4,Cant Lose Them
18177,32,0.0267,1408,4,3,Potential Loyalists
18178,129,0.0169,1620,2,3,Customers Needing Attention
18179,10,0.0183,1538,5,3,Loyal Customers
18180,5,0.0432,1561,5,4,Champions
18181,25,1,347,4,3,Potential Loyalists
18183,228,0.0417,559,1,3,At Risk
18184,16,1,60,4,3,Potential Loyalists
18185,250,1,247,1,3,At Risk
18188,16,0.0109,1960,4,3,Potential Loyalists
18189,78,0.0105,1029,2,3,Customers Needing Attention
18190,193,0.0144,212,1,2,Hibernating
18191,262,1,224,1,3,At Risk
18192,72,1,934,3,4,Loyal Customers
18193,166,1,197,2,3,Customers Needing Attention
18194,83,1,936,2,4,At Risk
18196,96,0.0102,623,2,2,Customers Needing Attention
18198,5,0.0511,5451,5,4,Champions
18200,107,1,156,2,3,Customers Needing Attention
18202,200,0.0265,1069,1,3,At Risk
18203,158,1,142,2,3,Customers Needing Attention
18204,72,0.0246,1715,3,3,Potential Loyalists
18205,37,0.0513,447,3,3,Potential Loyalists
18209,29,1,130,4,3,Potential Loyalists
18210,2,0.0225,2170,5,4,Champions
18211,26,0.0197,605,4,3,Potential Loyalists
18212,327,1,221,1,3,At Risk
18213,237,1,178,1,3,At Risk
18215,90,1,300,2,3,Customers Needing Attention
18216,32,1,357,4,3,Potential Loyalists
18217,30,0.0476,683,4,3,Potential Loyalists
18218,212,0.0282,538,1,3,At Risk
18219,3,0.0272,1742,5,3,Loyal Customers
18220,227,1,288,1,3,At Risk
18221,23,0.0263,861,4,3,Potential Loyalists
18222,93,1,371,2,3,Customers Needing Attention
18223,5,0.0394,6328,5,4,Champions
18224,264,1,158,1,3,At Risk
18225,4,0.0331,5153,5,4,Champions
18226,45,0.0374,5086,3,4,Loyal Customers
18227,218,1,28,1,3,At Risk
18228,57,0.0833,790,3,3,Potential Loyalists
18229,12,0.0551,5856,5,4,Champions
18230,10,0.0238,2864,5,4,Champions
18231,193,0.0515,1721,1,4,Cant Lose Them
18232,82,0.0342,503,2,3,Customers Needing Attention
18235,72,0.0204,1588,3,3,Potential Loyalists
18236,30,0.0283,855,4,3,Potential Loyalists
18237,3,0.0376,854,5,4,Champions
18239,219,0.0323,1409,1,4,Cant Lose Them
18240,47,1,432,3,4,Loyal Customers
18241,10,0.0813,1959,5,4,Champions
18242,73,0.0282,2262,2,4,At Risk
18245,8,0.0201,2184,5,4,Champions
18246,24,0.0095,450,4,2,Potential Loyalists
18248,123,0.0308,664,2,3,Customers Needing Attention
